"","unique_id","Plate","Well.ID","beadset","secondary","Median.BL2.H.of.1_mean","Median.BL2.H.of.1_median","Median.BL2.H.of.1_sd","Median.BL2.H.of.2_mean","Median.BL2.H.of.2_median","Median.BL2.H.of.2_sd","Median.BL2.H.of.3_mean","Median.BL2.H.of.3_median","Median.BL2.H.of.3_sd","Median.BL2.H.of.4_mean","Median.BL2.H.of.4_median","Median.BL2.H.of.4_sd","Median.BL2.H.of.5_mean","Median.BL2.H.of.5_median","Median.BL2.H.of.5_sd","Median.BL2.H.of.6_mean","Median.BL2.H.of.6_median","Median.BL2.H.of.6_sd","Median.BL2.H.of.7_mean","Median.BL2.H.of.7_median","Median.BL2.H.of.7_sd","Median.BL2.H.of.8_mean","Median.BL2.H.of.8_median","Median.BL2.H.of.8_sd","Median.BL2.H.of.9_mean","Median.BL2.H.of.9_median","Median.BL2.H.of.9_sd","Median.BL2.H.of.10_mean","Median.BL2.H.of.10_median","Median.BL2.H.of.10_sd","Median.BL2.H.of.11_mean","Median.BL2.H.of.11_median","Median.BL2.H.of.11_sd","Median.BL2.H.of.12_mean","Median.BL2.H.of.12_median","Median.BL2.H.of.12_sd","Median.BL2.H.of.13_mean","Median.BL2.H.of.13_median","Median.BL2.H.of.13_sd","Median.BL2.H.of.14_mean","Median.BL2.H.of.14_median","Median.BL2.H.of.14_sd","Median.BL2.H.of.15_mean","Median.BL2.H.of.15_median","Median.BL2.H.of.15_sd","Median.BL2.H.of.16_mean","Median.BL2.H.of.16_median","Median.BL2.H.of.16_sd","Median.BL2.H.of.17_mean","Median.BL2.H.of.17_median","Median.BL2.H.of.17_sd","Median.BL2.H.of.18_mean","Median.BL2.H.of.18_median","Median.BL2.H.of.18_sd","Median.BL2.H.of.19_mean","Median.BL2.H.of.19_median","Median.BL2.H.of.19_sd","Median.BL2.H.of.20_mean","Median.BL2.H.of.20_median","Median.BL2.H.of.20_sd","Median.BL2.H.of.21_mean","Median.BL2.H.of.21_median","Median.BL2.H.of.21_sd","Median.BL2.H.of.22_mean","Median.BL2.H.of.22_median","Median.BL2.H.of.22_sd","Median.BL2.H.of.23_mean","Median.BL2.H.of.23_median","Median.BL2.H.of.23_sd","Median.BL2.H.of.24_mean","Median.BL2.H.of.24_median","Median.BL2.H.of.24_sd","Median.BL2.H.of.33_mean","Median.BL2.H.of.33_median","Median.BL2.H.of.33_sd","Median.BL2.H.of.54_mean","Median.BL2.H.of.54_median","Median.BL2.H.of.54_sd","Median.BL2.H.of.60_mean","Median.BL2.H.of.60_median","Median.BL2.H.of.60_sd"
"400","Nasal_51",4,"E06","2","IgA",5801,5801,779.231672867575,7075.25,7075.25,131.168307910105,9893.5,9893.5,345.068109219035,7571.5,7571.5,53.0330085889911,9604.75,9604.75,378.655681325396,8680.5,8680.5,365.574205873445,7550,7550,196.57568516986,8118.5,8118.5,693.671752344003,6659,6659,346.482322781408,7458.75,7458.75,55.507882323144,7010.75,7010.75,741.401460074095,18332.5,18332.5,2803.67838740466,6975.5,6975.5,731.855518528077,7703.5,7703.5,396.686904245653,7614.5,7614.5,358.50313806158,9668,9668,749.53318805774,8661.25,8661.25,247.840926805885,8422.5,8422.5,1423.40595052852,5978.75,5978.75,986.767513145827,7247.25,7247.25,148.845977439768,45993,45993,13378.4603000495,6591,6591,394.565583902094,8934,8934,633.567675943147,557544.25,557544.25,101062.176040916,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","Nasal_52",1,"E07","1","IgM",3472,3472,97.5807358037436,2323.5,2323.5,86.9741340859454,33404.5,33404.5,4656.29815411342,3202.5,3202.5,194.454364826301,4144.5,4144.5,86.9741340859454,3166,3166,161.220346110533,2407,2407,103.237590053236,3388.5,3388.5,37.476659402887,2962,2962,81.317279836453,3387.5,3387.5,17.6776695296637,6998.5,6998.5,24.7487373415292,3224.5,3224.5,271.529003975634,2912.5,2912.5,171.826947828331,2623.75,2623.75,58.3363094478902,3113.75,3113.75,50.5581348548382,3944,3944,141.42135623731,3866,3866,117.379725676967,2941.25,2941.25,205.414519934692,3986,3986,292.742207411231,3377,3377,74.953318805774,3630.75,3630.75,175.716035124857,3259.75,3259.75,97.2271824131503,4448,4448,26.8700576850888,73450,73450,12917.4266787159,NA,NA,NA,5010.75,5010.75,354.614050765054,NA,NA,NA
"402","Nasal_52",1,"E08","1","IgM",3472,3472,97.5807358037436,2323.5,2323.5,86.9741340859454,33404.5,33404.5,4656.29815411342,3202.5,3202.5,194.454364826301,4144.5,4144.5,86.9741340859454,3166,3166,161.220346110533,2407,2407,103.237590053236,3388.5,3388.5,37.476659402887,2962,2962,81.317279836453,3387.5,3387.5,17.6776695296637,6998.5,6998.5,24.7487373415292,3224.5,3224.5,271.529003975634,2912.5,2912.5,171.826947828331,2623.75,2623.75,58.3363094478902,3113.75,3113.75,50.5581348548382,3944,3944,141.42135623731,3866,3866,117.379725676967,2941.25,2941.25,205.414519934692,3986,3986,292.742207411231,3377,3377,74.953318805774,3630.75,3630.75,175.716035124857,3259.75,3259.75,97.2271824131503,4448,4448,26.8700576850888,73450,73450,12917.4266787159,NA,NA,NA,5010.75,5010.75,354.614050765054,NA,NA,NA
"403","Nasal_52",2,"E07","1","IgA",6540.5,6540.5,294.156420973604,8764.5,8764.5,1723.21922575162,12239.25,12239.25,457.85164081829,7730,7730,240.416305603426,7027.5,7027.5,9.89949493661167,7134,7134,2.82842712474619,22385,22385,2489.01586977665,7561,7561,264.457936163769,16940.5,16940.5,98.2878425849301,9475.5,9475.5,161.927452891719,194221.5,194221.5,14372.6524343978,57355.25,57355.25,164.402326625872,5926.5,5926.5,96.873629022557,9033.75,9033.75,1302.84424433621,10087.75,10087.75,54.0936687607709,14183,14183,1349.15973850393,7754.5,7754.5,33.2340187157677,6111.75,6111.75,97.9342891943368,747886,747886,7587.96286891284,9171,9171,1248.75057557544,5925.25,5925.25,38.5373195746668,6706.25,6706.25,208.242947059438,7454.25,7454.25,33.587572106361,712063.25,712063.25,37639.6475159505,NA,NA,NA,78259.5,78259.5,7794.43804901931,NA,NA,NA
"404","Nasal_52",2,"E08","1","IgA",6540.5,6540.5,294.156420973604,8764.5,8764.5,1723.21922575162,12239.25,12239.25,457.85164081829,7730,7730,240.416305603426,7027.5,7027.5,9.89949493661167,7134,7134,2.82842712474619,22385,22385,2489.01586977665,7561,7561,264.457936163769,16940.5,16940.5,98.2878425849301,9475.5,9475.5,161.927452891719,194221.5,194221.5,14372.6524343978,57355.25,57355.25,164.402326625872,5926.5,5926.5,96.873629022557,9033.75,9033.75,1302.84424433621,10087.75,10087.75,54.0936687607709,14183,14183,1349.15973850393,7754.5,7754.5,33.2340187157677,6111.75,6111.75,97.9342891943368,747886,747886,7587.96286891284,9171,9171,1248.75057557544,5925.25,5925.25,38.5373195746668,6706.25,6706.25,208.242947059438,7454.25,7454.25,33.587572106361,712063.25,712063.25,37639.6475159505,NA,NA,NA,78259.5,78259.5,7794.43804901931,NA,NA,NA
"405","Nasal_52",3,"E07","2","IgM",2472,2472,8.48528137423857,2462,2462,107.480230740355,2228.25,2228.25,41.365746699413,2422,2422,4.24264068711928,3349.75,3349.75,61.1647365726364,2245,2245,74.953318805774,2497,2497,192.333044482741,2656.5,2656.5,38.8908729652601,2504.5,2504.5,14.8492424049175,2472.5,2472.5,157.6848122046,3269.5,3269.5,16.2634559672906,2604.5,2604.5,272.236110756821,2253,2253,142.835569799683,2368.25,2368.25,209.657160621811,1966.5,1966.5,33.2340187157677,3281,3281,87.6812408671319,3071,3071,193.747258045114,2330,2330,101.823376490863,2450,2450,31.1126983722081,2672.5,2672.5,255.97265478953,2726.25,2726.25,112.076424818068,2358.5,2358.5,137.885822331377,3615.25,3615.25,195.51502499808,56054,56054,5498.46233050659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","Nasal_52",3,"E08","2","IgM",2472,2472,8.48528137423857,2462,2462,107.480230740355,2228.25,2228.25,41.365746699413,2422,2422,4.24264068711928,3349.75,3349.75,61.1647365726364,2245,2245,74.953318805774,2497,2497,192.333044482741,2656.5,2656.5,38.8908729652601,2504.5,2504.5,14.8492424049175,2472.5,2472.5,157.6848122046,3269.5,3269.5,16.2634559672906,2604.5,2604.5,272.236110756821,2253,2253,142.835569799683,2368.25,2368.25,209.657160621811,1966.5,1966.5,33.2340187157677,3281,3281,87.6812408671319,3071,3071,193.747258045114,2330,2330,101.823376490863,2450,2450,31.1126983722081,2672.5,2672.5,255.97265478953,2726.25,2726.25,112.076424818068,2358.5,2358.5,137.885822331377,3615.25,3615.25,195.51502499808,56054,56054,5498.46233050659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","Nasal_52",4,"E07","2","IgA",7000,7000,483.661038331598,7066.25,7066.25,1043.33605564075,14618.5,14618.5,13.4350288425444,7547.5,7547.5,729.02709140333,9808,9808,1272.79220613579,8723.75,8723.75,1737.71491476594,7978.75,7978.75,1857.92306756765,8873.25,8873.25,1449.21534804183,6507.5,6507.5,970.85761056913,7395.25,7395.25,1401.83919370233,7087.75,7087.75,592.90903602492,23759.25,23759.25,21.5667568261897,8796.5,8796.5,161.927452891719,8389.75,8389.75,1691.04586720763,8227,8227,476.589970519733,9622.75,9622.75,1519.92602616048,8455.25,8455.25,1278.09550699468,9788.5,9788.5,1451.69022177598,9047.5,9047.5,1344.20999103563,7008,7008,821.658079738768,83606.25,83606.25,4189.2541251397,6522,6522,940.452018978108,8723.5,8723.5,960.958115632518,727687,727687,2104.34978081117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","Nasal_52",4,"E08","2","IgA",7000,7000,483.661038331598,7066.25,7066.25,1043.33605564075,14618.5,14618.5,13.4350288425444,7547.5,7547.5,729.02709140333,9808,9808,1272.79220613579,8723.75,8723.75,1737.71491476594,7978.75,7978.75,1857.92306756765,8873.25,8873.25,1449.21534804183,6507.5,6507.5,970.85761056913,7395.25,7395.25,1401.83919370233,7087.75,7087.75,592.90903602492,23759.25,23759.25,21.5667568261897,8796.5,8796.5,161.927452891719,8389.75,8389.75,1691.04586720763,8227,8227,476.589970519733,9622.75,9622.75,1519.92602616048,8455.25,8455.25,1278.09550699468,9788.5,9788.5,1451.69022177598,9047.5,9047.5,1344.20999103563,7008,7008,821.658079738768,83606.25,83606.25,4189.2541251397,6522,6522,940.452018978108,8723.5,8723.5,960.958115632518,727687,727687,2104.34978081117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","Nasal_53",1,"E09","1","IgM",8986.75,8986.75,467.751135754901,15646.5,15646.5,1112.27896680644,1243452.25,1243452.25,107636.854892388,36291.5,36291.5,819.536759395209,13584.5,13584.5,745.997654151808,14178.75,14178.75,266.932809897922,5625,5625,234.759451353934,9472,9472,509.116882454314,10659.75,10659.75,143.896229971462,14639.5,14639.5,1134.90638380441,6887.5,6887.5,166.877200360025,12711,12711,279.307178568686,7039.5,7039.5,709.228101530107,5158.75,5158.75,536.340493529996,12409.25,12409.25,835.446661971906,31150,31150,1467.95367774327,9008,9008,580.534667354156,9036.5,9036.5,847.821030642671,28235.25,28235.25,1457.70062941607,6826.25,6826.25,534.219173186437,7394.25,7394.25,597.858783493226,7745,7745,860.548952704028,43654.75,43654.75,286.731799771145,2681545,2681545,67211.9137653437,NA,NA,NA,749661,749661,54225.1906220716,NA,NA,NA
"410","Nasal_53",1,"E10","1","IgM",8986.75,8986.75,467.751135754901,15646.5,15646.5,1112.27896680644,1243452.25,1243452.25,107636.854892388,36291.5,36291.5,819.536759395209,13584.5,13584.5,745.997654151808,14178.75,14178.75,266.932809897922,5625,5625,234.759451353934,9472,9472,509.116882454314,10659.75,10659.75,143.896229971462,14639.5,14639.5,1134.90638380441,6887.5,6887.5,166.877200360025,12711,12711,279.307178568686,7039.5,7039.5,709.228101530107,5158.75,5158.75,536.340493529996,12409.25,12409.25,835.446661971906,31150,31150,1467.95367774327,9008,9008,580.534667354156,9036.5,9036.5,847.821030642671,28235.25,28235.25,1457.70062941607,6826.25,6826.25,534.219173186437,7394.25,7394.25,597.858783493226,7745,7745,860.548952704028,43654.75,43654.75,286.731799771145,2681545,2681545,67211.9137653437,NA,NA,NA,749661,749661,54225.1906220716,NA,NA,NA
"411","Nasal_53",2,"E09","1","IgA",3856,3856,335.168614282424,3508,3508,233.345237791561,6223.25,6223.25,109.955104474508,3728.25,3728.25,285.317586208772,4880.5,4880.5,13.4350288425444,4059.25,4059.25,301.581042176063,4782.75,4782.75,92.2774349448445,4172,4172,309.712770159708,5449,5449,193.747258045114,3692.5,3692.5,275.064537881567,4599,4599,76.3675323681471,6593.75,6593.75,298.752615051316,4129.75,4129.75,294.509974364197,4291.5,4291.5,43.1335136523794,6917.5,6917.5,529.622979108724,11516.5,11516.5,65.7609306503489,4974.75,4974.75,83.0850467894193,3431.5,3431.5,71.4177848998413,21728.25,21728.25,479.064844253886,4518.75,4518.75,184.908423280282,4037.25,4037.25,14.4956890143242,3661.75,3661.75,177.13024868723,5519.75,5519.75,8.1317279836453,125869.25,125869.25,8022.47998595198,NA,NA,NA,218366.75,218366.75,3099.60257533123,NA,NA,NA
"412","Nasal_53",2,"E10","1","IgA",3856,3856,335.168614282424,3508,3508,233.345237791561,6223.25,6223.25,109.955104474508,3728.25,3728.25,285.317586208772,4880.5,4880.5,13.4350288425444,4059.25,4059.25,301.581042176063,4782.75,4782.75,92.2774349448445,4172,4172,309.712770159708,5449,5449,193.747258045114,3692.5,3692.5,275.064537881567,4599,4599,76.3675323681471,6593.75,6593.75,298.752615051316,4129.75,4129.75,294.509974364197,4291.5,4291.5,43.1335136523794,6917.5,6917.5,529.622979108724,11516.5,11516.5,65.7609306503489,4974.75,4974.75,83.0850467894193,3431.5,3431.5,71.4177848998413,21728.25,21728.25,479.064844253886,4518.75,4518.75,184.908423280282,4037.25,4037.25,14.4956890143242,3661.75,3661.75,177.13024868723,5519.75,5519.75,8.1317279836453,125869.25,125869.25,8022.47998595198,NA,NA,NA,218366.75,218366.75,3099.60257533123,NA,NA,NA
"413","Nasal_53",3,"E09","2","IgM",4926.75,4926.75,325.622672736405,5334.75,5334.75,143.189123190276,7211.5,7211.5,200.818325856979,12142.25,12142.25,524.319678249825,7492.25,7492.25,272.589664147414,7072.25,7072.25,377.241467763023,5983,5983,48.7903679018718,5668.25,5668.25,356.735371108613,5728.25,5728.25,149.553084220955,6099.25,6099.25,107.126677349762,6543.5,6543.5,219.910208949016,4692.5,4692.5,334.461507501237,4472.5,4472.5,62.2253967444162,6136.5,6136.5,229.809703885628,10194.5,10194.5,562.149891043305,7627,7627,49.4974746830583,6466.75,6466.75,324.915565955219,9232.5,9232.5,727.612877840957,4891,4891,130.107647738325,6712.5,6712.5,19.0918830920368,5995.25,5995.25,184.908423280282,6023.75,6023.75,450.073466225237,44433.5,44433.5,1479.97449302344,2601342.75,2601342.75,14619.0791476413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","Nasal_53",3,"E10","2","IgM",4926.75,4926.75,325.622672736405,5334.75,5334.75,143.189123190276,7211.5,7211.5,200.818325856979,12142.25,12142.25,524.319678249825,7492.25,7492.25,272.589664147414,7072.25,7072.25,377.241467763023,5983,5983,48.7903679018718,5668.25,5668.25,356.735371108613,5728.25,5728.25,149.553084220955,6099.25,6099.25,107.126677349762,6543.5,6543.5,219.910208949016,4692.5,4692.5,334.461507501237,4472.5,4472.5,62.2253967444162,6136.5,6136.5,229.809703885628,10194.5,10194.5,562.149891043305,7627,7627,49.4974746830583,6466.75,6466.75,324.915565955219,9232.5,9232.5,727.612877840957,4891,4891,130.107647738325,6712.5,6712.5,19.0918830920368,5995.25,5995.25,184.908423280282,6023.75,6023.75,450.073466225237,44433.5,44433.5,1479.97449302344,2601342.75,2601342.75,14619.0791476413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","Nasal_53",4,"E09","2","IgA",4679.25,4679.25,778.171012695796,3839.25,3839.25,596.444569930853,9262.75,9262.75,379.362788106583,4302.5,4302.5,952.472834258279,5210,5210,690.13621843807,4330,4330,697.207286249936,4393.75,4393.75,884.237029873778,3994.75,3994.75,448.659252662864,3892.5,3892.5,529.622979108724,4111.75,4111.75,698.267946421716,4661.5,4661.5,415.071680556503,4118,4118,36.0624458405139,3177.75,3177.75,555.432376622033,4346.25,4346.25,731.501965137483,4967.75,4967.75,1034.85077426651,5448.5,5448.5,942.573339321668,4602,4602,710.64231509248,4663.25,4663.25,594.323249587293,124023.5,124023.5,29858.9980491643,4311,4311,619.425540319416,6124.5,6124.5,977.221571599809,8315.5,8315.5,511.94530957906,6175.5,6175.5,873.276874765386,91881.75,91881.75,15504.3768376868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Nasal_53",4,"E10","2","IgA",4679.25,4679.25,778.171012695796,3839.25,3839.25,596.444569930853,9262.75,9262.75,379.362788106583,4302.5,4302.5,952.472834258279,5210,5210,690.13621843807,4330,4330,697.207286249936,4393.75,4393.75,884.237029873778,3994.75,3994.75,448.659252662864,3892.5,3892.5,529.622979108724,4111.75,4111.75,698.267946421716,4661.5,4661.5,415.071680556503,4118,4118,36.0624458405139,3177.75,3177.75,555.432376622033,4346.25,4346.25,731.501965137483,4967.75,4967.75,1034.85077426651,5448.5,5448.5,942.573339321668,4602,4602,710.64231509248,4663.25,4663.25,594.323249587293,124023.5,124023.5,29858.9980491643,4311,4311,619.425540319416,6124.5,6124.5,977.221571599809,8315.5,8315.5,511.94530957906,6175.5,6175.5,873.276874765386,91881.75,91881.75,15504.3768376868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","Nasal_54",1,"E11","1","IgM",2750.5,2750.5,166.170093578839,2225.5,2225.5,24.7487373415292,3437.25,3437.25,848.174584033264,2500.75,2500.75,107.833784130949,3428.5,3428.5,38.8908729652601,2467,2467,226.981276760882,2163.75,2163.75,106.419570568575,2548.25,2548.25,129.046987566545,2395,2395,114.551298552221,2492.5,2492.5,197.282791951047,4956.5,4956.5,109.601551083915,2533.5,2533.5,98.2878425849301,2277,2277,15.556349186104,2352,2352,37.476659402887,2271,2271,56.5685424949238,3163.25,3163.25,248.548033587071,3239,3239,60.8111831820431,2320,2320,19.0918830920368,2868.75,2868.75,97.9342891943368,2845.75,2845.75,211.071374184184,2907.75,2907.75,186.322636842655,2467,2467,70.7106781186548,3244,3244,15.556349186104,6889.5,6889.5,2759.83776697109,NA,NA,NA,3318,3318,113.137084989848,NA,NA,NA
"418","Nasal_54",1,"E12","1","IgM",2750.5,2750.5,166.170093578839,2225.5,2225.5,24.7487373415292,3437.25,3437.25,848.174584033264,2500.75,2500.75,107.833784130949,3428.5,3428.5,38.8908729652601,2467,2467,226.981276760882,2163.75,2163.75,106.419570568575,2548.25,2548.25,129.046987566545,2395,2395,114.551298552221,2492.5,2492.5,197.282791951047,4956.5,4956.5,109.601551083915,2533.5,2533.5,98.2878425849301,2277,2277,15.556349186104,2352,2352,37.476659402887,2271,2271,56.5685424949238,3163.25,3163.25,248.548033587071,3239,3239,60.8111831820431,2320,2320,19.0918830920368,2868.75,2868.75,97.9342891943368,2845.75,2845.75,211.071374184184,2907.75,2907.75,186.322636842655,2467,2467,70.7106781186548,3244,3244,15.556349186104,6889.5,6889.5,2759.83776697109,NA,NA,NA,3318,3318,113.137084989848,NA,NA,NA
"419","Nasal_54",2,"E11","1","IgA",3696.5,3696.5,164.755880016466,3323,3323,199.404112294606,5737,5737,193.747258045114,3780.5,3780.5,57.2756492761104,4777,4777,223.445742854949,3842.75,3842.75,172.180501218924,4687.75,4687.75,92.2774349448445,3988.5,3988.5,142.128463018496,5239.25,5239.25,344.714555828442,3505.5,3505.5,14.8492424049175,4241.5,4241.5,139.30003589375,6223.25,6223.25,612.000919116957,3648,3648,205.060966544099,4527.75,4527.75,151.674404564514,6826.75,6826.75,317.844498143353,11194,11194,543.058007951268,4548.75,4548.75,388.555176262008,3344.25,3344.25,122.683026535866,21423.75,21423.75,788.777614413594,5023.75,5023.75,66.1144840409422,3893.25,3893.25,130.461201128918,3437.25,3437.25,78.8424061023,5298.5,5298.5,372.645273685311,129528.5,129528.5,5815.95327525935,NA,NA,NA,214505,214505,10172.4381541497,NA,NA,NA
"420","Nasal_54",2,"E12","1","IgA",3696.5,3696.5,164.755880016466,3323,3323,199.404112294606,5737,5737,193.747258045114,3780.5,3780.5,57.2756492761104,4777,4777,223.445742854949,3842.75,3842.75,172.180501218924,4687.75,4687.75,92.2774349448445,3988.5,3988.5,142.128463018496,5239.25,5239.25,344.714555828442,3505.5,3505.5,14.8492424049175,4241.5,4241.5,139.30003589375,6223.25,6223.25,612.000919116957,3648,3648,205.060966544099,4527.75,4527.75,151.674404564514,6826.75,6826.75,317.844498143353,11194,11194,543.058007951268,4548.75,4548.75,388.555176262008,3344.25,3344.25,122.683026535866,21423.75,21423.75,788.777614413594,5023.75,5023.75,66.1144840409422,3893.25,3893.25,130.461201128918,3437.25,3437.25,78.8424061023,5298.5,5298.5,372.645273685311,129528.5,129528.5,5815.95327525935,NA,NA,NA,214505,214505,10172.4381541497,NA,NA,NA
"421","Nasal_54",3,"E11","2","IgM",2149,2149,110.308657865101,2152,2152,128.693434175952,2110.5,2110.5,68.5893577750951,2099.5,2099.5,2.12132034355964,3057.25,3057.25,54.0936687607709,2026.75,2026.75,197.63634534164,2138,2138,84.8528137423857,2265.25,2265.25,3.88908729652601,2173,2173,33.2340187157677,2043,2043,52.3259018078045,3058.75,3058.75,119.147492629933,2313.5,2313.5,187.383297014435,2061.5,2061.5,6.36396103067893,2154.5,2154.5,113.844191771034,1983.75,1983.75,68.9429111656884,3223,3223,12.7279220613579,2790.5,2790.5,84.1457069611992,2008.25,2008.25,35.0017856687341,2318.5,2318.5,85.5599205235722,2339.25,2339.25,35.7088924499206,2503.75,2503.75,6.7175144212722,2133.5,2133.5,57.2756492761104,3462.25,3462.25,299.459721832503,5556.5,5556.5,1600.18264582516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","Nasal_54",3,"E12","2","IgM",2149,2149,110.308657865101,2152,2152,128.693434175952,2110.5,2110.5,68.5893577750951,2099.5,2099.5,2.12132034355964,3057.25,3057.25,54.0936687607709,2026.75,2026.75,197.63634534164,2138,2138,84.8528137423857,2265.25,2265.25,3.88908729652601,2173,2173,33.2340187157677,2043,2043,52.3259018078045,3058.75,3058.75,119.147492629933,2313.5,2313.5,187.383297014435,2061.5,2061.5,6.36396103067893,2154.5,2154.5,113.844191771034,1983.75,1983.75,68.9429111656884,3223,3223,12.7279220613579,2790.5,2790.5,84.1457069611992,2008.25,2008.25,35.0017856687341,2318.5,2318.5,85.5599205235722,2339.25,2339.25,35.7088924499206,2503.75,2503.75,6.7175144212722,2133.5,2133.5,57.2756492761104,3462.25,3462.25,299.459721832503,5556.5,5556.5,1600.18264582516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Nasal_54",4,"E11","2","IgA",4819.5,4819.5,26.8700576850888,3674.75,3674.75,88.0347942577252,11142.25,11142.25,1312.74373927283,3934.25,3934.25,35.7088924499206,5031.5,5031.5,202.939646200539,3921,3921,11.3137084989848,3917.5,3917.5,85.5599205235722,3694,3694,45.254833995939,3722.25,3722.25,226.627723370288,3944.5,3944.5,311.834090503267,4746.75,4746.75,18.7383297014435,4180.5,4180.5,127.986327394765,3612,3612,178.19090885901,4073,4073,168.291413922398,4739.25,4739.25,46.3154941677189,5151.75,5151.75,109.247997693322,4504.5,4504.5,156.977705423414,4761.75,4761.75,358.856691452173,112477.75,112477.75,1744.07887579662,5068.75,5068.75,86.6205806953521,5914,5914,50.9116882454314,8135,8135,33.9411254969543,6057,6057,11.3137084989848,97250.5,97250.5,1967.87817204216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","Nasal_54",4,"E12","2","IgA",4819.5,4819.5,26.8700576850888,3674.75,3674.75,88.0347942577252,11142.25,11142.25,1312.74373927283,3934.25,3934.25,35.7088924499206,5031.5,5031.5,202.939646200539,3921,3921,11.3137084989848,3917.5,3917.5,85.5599205235722,3694,3694,45.254833995939,3722.25,3722.25,226.627723370288,3944.5,3944.5,311.834090503267,4746.75,4746.75,18.7383297014435,4180.5,4180.5,127.986327394765,3612,3612,178.19090885901,4073,4073,168.291413922398,4739.25,4739.25,46.3154941677189,5151.75,5151.75,109.247997693322,4504.5,4504.5,156.977705423414,4761.75,4761.75,358.856691452173,112477.75,112477.75,1744.07887579662,5068.75,5068.75,86.6205806953521,5914,5914,50.9116882454314,8135,8135,33.9411254969543,6057,6057,11.3137084989848,97250.5,97250.5,1967.87817204216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Nasal_55",1,"E13","1","IgM",5563.5,5563.5,289.206673505298,2426.5,2426.5,217.08178182427,11878.5,11878.5,733.26973209045,4229.5,4229.5,282.135605693432,6150.25,6150.25,312.187643893861,5254.5,5254.5,55.8614357137373,3153.5,3153.5,325.976226126998,5556,5556,329.511760032931,3992.5,3992.5,111.015764646288,6206.75,6206.75,214.606908090117,21375.75,21375.75,4936.66599285388,5240.25,5240.25,15.9099025766973,4594,4594,14.142135623731,3916,3916,206.475180106472,5304,5304,285.671139599365,4187.5,4187.5,109.601551083915,6206,6206,244.658946290545,5091.75,5091.75,222.385082683169,6483,6483,280.014285349873,5277.5,5277.5,153.442171517481,6157.25,6157.25,182.079996155536,6055.5,6055.5,597.505230102633,8286,8286,172.534054609518,40886,40886,3272.49018333134,NA,NA,NA,3850,3850,67.8822509939086,NA,NA,NA
"426","Nasal_55",1,"E14","1","IgM",5563.5,5563.5,289.206673505298,2426.5,2426.5,217.08178182427,11878.5,11878.5,733.26973209045,4229.5,4229.5,282.135605693432,6150.25,6150.25,312.187643893861,5254.5,5254.5,55.8614357137373,3153.5,3153.5,325.976226126998,5556,5556,329.511760032931,3992.5,3992.5,111.015764646288,6206.75,6206.75,214.606908090117,21375.75,21375.75,4936.66599285388,5240.25,5240.25,15.9099025766973,4594,4594,14.142135623731,3916,3916,206.475180106472,5304,5304,285.671139599365,4187.5,4187.5,109.601551083915,6206,6206,244.658946290545,5091.75,5091.75,222.385082683169,6483,6483,280.014285349873,5277.5,5277.5,153.442171517481,6157.25,6157.25,182.079996155536,6055.5,6055.5,597.505230102633,8286,8286,172.534054609518,40886,40886,3272.49018333134,NA,NA,NA,3850,3850,67.8822509939086,NA,NA,NA
"427","Nasal_55",2,"E13","1","IgA",6063.75,6063.75,102.176929881456,5616.5,5616.5,33.2340187157677,8113.5,8113.5,318.905158315133,5276.5,5276.5,38.8908729652601,5495,5495,212.132034355964,24391.75,24391.75,1217.99143059383,3154,3154,82.0243866176395,6188.75,6188.75,164.402326625872,6353.5,6353.5,359.917351623953,4677.75,4677.75,101.46982310027,8898.25,8898.25,194.100811435707,16170.75,16170.75,1635.18443149389,4736.25,4736.25,232.284577619781,4141.5,4141.5,19.0918830920368,6223.25,6223.25,15.2027957955108,4695.25,4695.25,249.962247149445,5947.5,5947.5,287.792459942925,4672.5,4672.5,89.095454429505,19782.75,19782.75,151.674404564514,5457.25,5457.25,25.809397513309,4859.75,4859.75,116.319065505187,4813.25,4813.25,109.955104474508,68984.75,68984.75,4497.55268173704,783722,783722,15622.8172235356,NA,NA,NA,5228.5,5228.5,85.5599205235722,NA,NA,NA
